Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","030","Eastern Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","8.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","030","Eastern Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","6.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","030","Eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","104.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","030","Eastern Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","46.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","030","Eastern Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","38","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","16.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","331.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","21","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","16.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","25.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","40.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","34.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","45","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","412.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","119.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","175.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","796.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","251.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","034","Southern Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","312.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","14.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","82.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","12.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","11.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","17.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","39.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","37.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","44.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","71.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","22","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","35.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","223.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","73.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","127","Southern Asia (excluding India)","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","87.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","6.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","42.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","4.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","15.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","14.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","20.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","38.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","41.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","28","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","38.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","38.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","139.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","97.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","035","South-eastern Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","105.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","28.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","9.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","8.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","10.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","33.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","28.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","35.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","27.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","95.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","31.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","145","Western Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","34","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","16.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","333.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","20.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","16","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","24.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","39.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","33.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","44.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","416.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","121.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","176.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","812","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","257.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","062","Central Asia and Southern Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","319.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","2.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","62.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","1.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","4.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","10.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","15.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","15.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","45.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","47","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","44.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","243.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","144","E","Estimated value",""
"FS","Suite of Food Security Indicators","753","Eastern Asia and South-eastern Asia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","143.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","8.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","45.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","10.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","8.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","9.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","33.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","28.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","32.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","55.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","16.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","17.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","180.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","54.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","747","Western Asia and Northern Africa","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","58.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","9.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","5.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","009","Oceania","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","4.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","4.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","12.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","10.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","9.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","053","Australia and New Zealand","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","19.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","2.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","054","Melanesia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210090","Prevalence of moderate or severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210090M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6121","Value","210090F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210070","Number of severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210070M","Number of severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210070F","Number of severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210080","Number of moderately or severely food insecure people (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210080M","Number of moderately or severely food insecure male adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","057","Micronesia","6132","Value","210080F","Number of moderately or severely food insecure female adults (million) (annual value)","2021","2021","millions","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210040","Prevalence of undernourishment (percent) (annual value)","2021","2021","%","4.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6132","Value","210010","Number of people undernourished (million) (annual value)","2021","2021","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210400","Prevalence of severe food insecurity in the total population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210400M","Prevalence of severe food insecurity in the male adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","061","Polynesia","6121","Value","210400F","Prevalence of severe food insecurity in the female adult population (percent) (annual value)","2021","2021","%","","O","Missing value",""
